date,state,positive,negative,hospitalizedCurrently,hospitalizedCumulative,recovered,death,hospitalized,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200426,MT,448,12414,11,61,339,14,61,,,,,,30,3,362,12862,12862,365,12862,0,0
20200426,NC,8830,99064,451,,,299,,,,,,,37,207,2422,107894,107894,2629,107894,10,0
20200426,ND,867,19850,18,71,326,17,71,,,,,,38,64,1303,20717,20717,1367,20717,1,1
20200426,NE,2732,18496,,,,53,,,,,,,31,311,944,21228,21228,1255,21228,3,0
20200426,NH,1787,16964,95,238,777,60,238,,,,,,33,67,957,19301,18751,1024,18751,7,14
20200426,NJ,109038,114106,6573,,,5938,,,,,,,34,3515,5943,223144,223144,9458,223144,75,0
20200426,NM,2660,51075,152,412,614,93,412,,,,,,35,139,2086,53735,53735,2225,53735,9,0
20200426,NV,4602,33584,,,,235,,,,,,,32,63,915,38186,38186,978,38186,6,0
20200426,NY,288045,517305,12839,73540,49687,16966,73540,,,,,,36,5902,21880,805350,805350,27782,805350,367,1096
20200426,OH,15963,100423,,3178,,728,3178,,,15360,687,41,39,376,4027,116386,116386,4403,116386,17,63
20200426,OK,3253,49891,306,653,2139,195,653,,,,,,40,60,0,53144,53144,60,53144,1,16
20200426,OR,2311,46653,249,546,,91,546,,,,,,41,58,1529,48964,48964,1587,48964,4,10
20200426,PA,41165,157428,2736,,,1550,,,,,,,42,1116,4542,198593,198593,5658,198593,13,0
20200426,PR,1371,9313,146,,,84,,,,891,,,72,64,0,12624,10684,64,10684,1,0
20200426,RI,7769,42746,258,691,433,226,691,8467,49676,7769,,,44,276,1886,50515,50515,2162,50515,11,115
20200426,SC,5490,45271,,944,3701,174,944,,,,,,45,237,1510,50761,50761,1747,50761,8,0
20200426,SD,2212,14062,64,135,1257,11,135,,,,,,46,65,613,16274,16274,678,16274,1,7
20200426,TN,9667,137807,568,828,4527,181,828,,,,,,47,478,5590,147474,147474,6068,147474,3,7
20200426,TX,24631,251390,1542,,10763,648,,,,24631,,,48,858,12347,276021,276021,13205,276021,25,0
20200426,UT,4123,91579,,345,1568,41,345,,,4123,,,49,175,5321,95702,95702,5496,95702,0,16
20200426,VA,12970,63630,1436,2014,1815,448,2014,,,12488,444,4,51,604,3354,77139,76600,3958,76600,12,72
20200426,VI,57,700,,,51,4,,,,,,,78,2,7,776,757,9,757,1,0
20200426,VT,855,13518,34,,,46,,,,855,,,50,3,248,14373,14373,251,14373,0,0
20200426,WA,15292,169749,508,,,738,,,,14354,,,53,182,1596,185041,185041,1778,185041,73,0
20200426,WI,6963,59235,337,1397,,272,1397,,,5911,,,55,248,2097,66395,66198,2345,66198,6,21
20200426,WV,1044,38019,100,,455,34,,,,,,,54,24,6073,39063,39063,6097,39063,2,0
20200426,WY,362,7797,16,54,334,7,54,,,362,,,56,13,0,8159,8159,13,8159,0,0
20200427,AK,345,15911,10,,218,9,,,,345,,,2,4,75,16256,16256,79,16256,0,0
20200427,AL,6499,67498,426,872,,222,872,,,6499,,,1,229,217,73997,73997,446,73997,6,27
20200427,AR,3017,37440,109,,987,50,,,,3017,,,5,76,912,40457,40457,988,40457,1,-291
20200427,AS,0,3,,,,0,,,,0,,,60,0,0,20,3,0,3,0,0
20200427,AZ,6716,59827,647,1772,1418,275,1772,,,,,,4,190,1542,66543,66543,1732,66543,0,56
20200427,CA,43464,509945,4878,,,1755,,,,,,,6,1300,26025,553409,553409,27325,553409,45,0
20200427,CO,13441,49833,1007,2438,2150,680,2438,,,11980,,,8,473,3010,63274,63274,3483,63274,8,28
20200427,CT,25269,54542,1758,,,1998,,,,,1544,,9,0,0,79811,79811,0,79811,74,0
20200427,DC,3892,14524,402,,659,185,,,,,,,11,51,297,18416,18416,348,18416,7,0
20200427,DE,4162,15454,325,,996,181,,,,,159,22,10,128,239,19616,19616,367,19616,13,0
20200427,FL,32138,324325,,5211,,1101,5211,,,,,,12,610,11240,357562,356463,11850,356463,7,56
20200427,GA,23913,103256,,4681,,971,4681,,,,,,13,512,3434,127169,127169,3946,127169,59,322
20200427,GU,144,1424,3,,128,5,,,,,,,66,3,37,1568,1568,40,1568,0,0
20200427,HI,606,28404,,68,488,14,68,,,,,,15,3,524,29010,29010,527,29010,0,0
20200427,IA,5868,32282,300,,2021,127,,,,5868,,,19,392,1668,38150,38150,2060,38150,9,0
20200427,ID,1897,18127,36,169,983,56,169,,,,,,16,10,516,20024,20024,526,20024,0,0
20200427,IL,45883,181745,4672,,,1983,,,,,,,17,1980,10696,227628,227628,12676,227628,50,0
20200427,IN,15961,68515,1493,,,844,,,,,,,18,949,1819,84476,84476,2768,84476,31,0
20200427,KS,3328,23839,,496,,120,496,,,,,,20,154,786,27167,27167,940,27167,2,11
20200427,KY,4074,44400,308,1274,1511,208,1274,,,,,,21,169,1747,48474,48474,1916,48474,3,8
20200427,LA,27068,119921,1683,,17303,1697,,,,,1599,,22,295,3658,146989,146989,3953,146989,27,0
20200427,MA,56462,188425,3892,5237,,3003,5237,,,,,,25,1524,7263,244887,244887,8787,244887,104,133
20200427,MD,19487,85489,1513,4101,1263,1045,4101,,,19487,990,55,24,906,7405,104976,104976,8311,104976,44,139
20200427,ME,1023,16784,39,161,549,51,161,,,,,,23,8,0,17807,17807,8,17807,1,2
20200427,MI,44709,140972,2667,,8342,4148,,49184,140972,43634,4049,191,26,920,6541,185681,185681,7461,185681,112,0
20200427,MN,6187,60503,292,861,1556,286,861,,,6187,,,27,675,1342,66690,66690,2017,66690,14,32
20200427,MO,7171,63935,679,,,288,,8326,65566,,,,29,174,1184,71106,71106,1358,71106,14,0
20200427,MP,14,51,,,11,2,,,,,,,69,0,0,65,65,0,65,0,0
20200427,MS,6094,57368,590,1060,,229,1060,,,,,,28,183,2491,63462,63462,2674,63462,2,59
20200427,MT,449,12584,11,61,352,14,61,,,,,,30,1,170,13033,13033,171,13033,0,0
20200427,NC,9142,100778,473,,,306,,,,,,,37,312,1714,109920,109920,2026,109920,7,0
20200427,ND,942,21492,23,77,350,19,77,,,,,,38,75,1642,22434,22434,1717,22434,2,6
20200427,NE,3028,19335,,,,56,,,,,,,31,296,839,22363,22363,1135,22363,3,0
20200427,NH,1864,17860,101,242,779,60,242,,,,,,33,77,896,19994,19724,973,19724,0,4
20200427,NJ,111188,116587,6407,,,6044,,,,,,,34,2150,2481,227775,227775,4631,227775,106,0
20200427,NM,2726,53889,148,412,650,99,412,,,,,,35,66,2814,56615,56615,2880,56615,6,0
20200427,NV,4690,34123,,,,245,,,,,,,32,88,539,38813,38813,627,38813,10,0
20200427,NY,291996,534099,12819,74602,50751,17303,74602,,,,,,36,3951,16794,826095,826095,20745,826095,337,1062
20200427,OH,16325,103692,,3232,,753,3232,,,15699,712,41,39,362,3269,120017,120017,3631,120017,25,54
20200427,OK,3280,49891,306,656,2167,197,656,,,,,,40,27,0,53171,53171,27,53171,2,3
20200427,OR,2354,48844,249,554,,92,554,,,,,,41,43,2191,51198,51198,2234,51198,1,8
20200427,PA,42050,161372,2800,,,1597,,,,,,,42,885,3944,203422,203422,4829,203422,47,0
20200427,PR,1389,9313,140,,,84,,,,895,,,72,18,0,12642,10702,18,10702,0,0
20200427,RI,7972,43915,266,718,452,233,718,8717,51300,7972,,,44,203,1169,51887,51887,1372,51887,7,27
20200427,SC,5490,45271,,944,3701,174,944,,,,,,45,0,0,50761,50761,0,50761,0,0
20200427,SD,2245,14130,61,150,1316,11,150,,,,,,46,33,68,16375,16375,101,16375,0,15
20200427,TN,9918,144484,618,837,4720,184,837,,,,,,47,251,6677,154402,154402,6928,154402,3,9
20200427,TX,25297,265220,1563,,11170,663,,,,25297,,,48,666,13830,290517,290517,14496,290517,15,0
20200427,UT,4233,95962,,349,1641,41,349,,,4233,,,49,110,4383,100195,100195,4493,100195,0,4
20200427,VA,13535,67144,1455,3298,1843,458,3298,,,13036,454,4,51,565,3514,81221,80679,4079,80679,10,1284
20200427,VI,59,716,,,51,4,,,,,,,78,2,16,780,775,18,775,0,0
20200427,VT,862,13819,33,,,47,,,,862,,,50,7,301,14681,14681,308,14681,1,0
20200427,WA,15566,174592,536,,,749,,,,14723,,,53,274,4843,190158,190158,5117,190158,11,0
20200427,WI,7161,61311,337,1415,,281,1415,,,6081,,,55,198,2076,68676,68472,2274,68472,9,18
20200427,WV,1063,41976,100,,455,36,,,,,,,54,19,3957,43039,43039,3976,43039,2,0
20200427,WY,370,7797,16,54,342,7,54,,,370,,,56,8,0,8167,8167,8,8167,0,0
20200428,AK,351,16738,16,,228,9,,,,351,,,2,6,827,17089,17089,833,17089,0,0
20200428,AL,6687,69140,530,911,,242,911,,,6687,,,1,188,1642,75827,75827,1830,75827,20,39
20200428,AR,3111,37560,104,,1146,52,,,,3111,,,5,94,120,40671,40671,214,40671,2,0
20200428,AS,0,3,,,,0,,,,0,,,60,0,0,20,3,0,3,0,0
20200428,AZ,6948,60490,737,1824,1450,293,1824,,,,,,4,232,663,67438,67438,895,67438,18,52
20200428,CA,45031,532577,4983,,,1809,,,,,,,6,1567,22632,577608,577608,24199,577608,54,0
20200428,CO,13879,52462,994,2485,2275,706,2485,,,12374,,,8,438,2629,66341,66341,3067,66341,26,47
20200428,CT,26312,66433,1732,,,2089,,,,,1639,,9,1043,11891,92745,92745,12934,92745,91,0
20200428,DC,3994,14891,,,660,190,,,,,,,11,102,367,18885,18885,469,18885,5,0
20200428,DE,4575,16605,337,,1096,192,,,,,170,22,10,413,1151,21180,21180,1564,21180,11,0
20200428,FL,32846,334029,,5266,,1154,5266,,,,,,12,708,9704,368091,366875,10412,366875,53,55
20200428,GA,24615,115405,,4814,,1026,4814,,,,,,13,702,12149,140020,140020,12851,140020,55,133
20200428,GU,145,1538,3,,129,5,,,,,,,66,1,114,1683,1683,115,1683,0,0
20200428,HI,607,28576,,68,493,16,68,,,,,,15,1,172,29183,29183,173,29183,2,0
20200428,IA,6376,33447,304,,2164,136,,,,6376,,,19,508,1165,39823,39823,1673,39823,9,0
20200428,ID,1917,18135,41,172,1039,58,172,,,,,,16,20,8,20052,20052,28,20052,2,3
20200428,IL,48102,194087,4738,,,2125,,,,,,,17,2219,12342,242189,242189,14561,242189,142,0
20200428,IN,16588,70593,1518,,,901,,,,,,,18,627,2078,87181,87181,2705,87181,57,0
20200428,KS,3491,24599,,504,,124,504,,,,,,20,163,760,28090,28090,923,28090,4,8
20200428,KY,4146,44653,313,1281,1521,213,1281,,,4145,,,21,72,253,48799,48799,325,48799,5,7
20200428,LA,27286,123822,1666,,17303,1758,,,,,1660,,22,218,3901,151108,151108,4119,151108,61,0
20200428,MA,58302,196198,3875,5515,,3153,5515,,,,,,25,1840,7773,254500,254500,9613,254500,150,278
20200428,MD,20113,87672,1528,4268,1295,1099,4268,,,20113,1042,57,24,626,2183,107785,107785,2809,107785,54,167
20200428,ME,1040,16784,33,163,585,51,163,,,,,,23,17,0,17824,17824,17,17824,0,2
20200428,MI,45538,148910,2623,,8342,4247,,50296,148910,44508,4136,198,26,829,7938,194448,194448,8767,194448,99,0
20200428,MN,6788,63248,314,912,1611,301,912,,,6788,,,27,601,2745,70036,70036,3346,70036,15,51
20200428,MO,7303,66200,655,,,314,,8424,66603,,,,29,132,2265,73503,73503,2397,73503,26,0
20200428,MP,14,51,,,12,2,,,,,,,69,0,0,65,65,0,65,0,0
20200428,MS,6342,58070,639,1088,,239,1088,,,,,,28,248,702,64412,64412,950,64412,10,28
20200428,MT,451,12740,10,61,356,15,61,,,,,,30,2,156,13191,13191,158,13191,1,0
20200428,NC,9568,103184,463,,,342,,,,,,,37,426,2406,112752,112752,2832,112752,36,0
20200428,ND,991,22732,25,79,409,19,79,,,,,,38,49,1240,23723,23723,1289,23723,0,2
20200428,NE,3358,20247,,,,55,,,,,,,31,330,912,23605,23605,1242,23605,-1,0
20200428,NH,1938,18207,99,246,798,60,246,,,,,,33,74,347,20368,20145,421,20145,0,4
20200428,NJ,113856,120503,6476,,15642,6442,,,,,,,34,2668,3916,234359,234359,6584,234359,398,0
20200428,NM,2823,55980,155,481,666,104,481,,,,,,35,97,2091,58803,58803,2188,58803,5,69
20200428,NV,4805,35314,,,,251,,,,,,,32,115,1191,40119,40119,1306,40119,6,0
20200428,NY,295106,549888,12646,75362,51673,17638,75362,,,,,,36,3110,15789,844994,844994,18899,844994,335,760
20200428,OH,16769,106578,,3340,,799,3340,,,16128,757,42,39,444,2886,123347,123347,3330,123347,46,108
20200428,OK,3410,56289,288,656,2260,207,656,,,,,,40,130,6398,59699,59699,6528,59699,10,0
20200428,OR,2354,48844,249,554,,92,554,,,,,,41,0,0,51198,51198,0,51198,0,0
20200428,PA,43264,165824,2781,,,1716,,,,,,,42,1214,4452,209088,209088,5666,209088,119,0
20200428,PR,1400,9313,132,,,86,,,,898,,,72,11,0,12653,10713,11,10713,2,0
20200428,RI,8296,45689,266,732,466,239,732,9128,53568,8296,,,44,324,1774,53985,53985,2098,53985,6,14
20200428,SC,5613,46532,,944,2830,177,944,,,,,,45,123,1261,52145,52145,1384,52145,3,0
20200428,SD,2313,14299,69,157,1392,11,157,,,,,,46,68,169,16612,16612,237,16612,0,7
20200428,TN,10052,151876,611,894,4921,188,894,,,,,,47,134,7392,161928,161928,7526,161928,4,57
20200428,TX,26171,274213,1682,,11786,690,,,,26171,,,48,874,8993,300384,300384,9867,300384,27,0
20200428,UT,4343,98096,,370,1704,45,370,,,4343,,,49,110,2134,102439,102439,2244,102439,4,21
20200428,VA,14339,68959,1508,3422,1914,492,3422,,,13794,487,5,51,804,1815,83858,83298,2619,83298,34,124
20200428,VI,59,719,,,51,4,,,,,,,78,0,3,835,778,3,778,0,0
20200428,VT,862,13947,29,,,47,,,,862,,,50,0,128,14809,14809,128,14809,0,0
20200428,WA,15798,179707,436,,,765,,,,15014,,,53,232,5115,195505,195505,5347,195505,16,0
20200428,WI,7391,63535,544,1456,,300,1456,,,6289,,,55,230,2224,71119,70926,2454,70926,19,41
20200428,WV,1079,41976,87,,481,37,,,,,,,54,16,0,43055,43055,16,43055,1,0
20200428,WY,389,8226,16,56,343,7,56,,,389,,,56,19,429,8615,8615,448,8615,0,2
20200429,AK,355,18764,14,,240,9,,,,355,,,2,4,2026,19119,19119,2030,19119,0,0
20200429,AL,6842,73607,498,945,,245,945,,,6842,,,1,155,4467,80449,80449,4622,80449,3,34
20200429,AR,3192,42257,93,389,1249,59,389,,,3192,,,5,81,4697,45449,45449,4778,45449,7,389
20200429,AS,0,3,,,,0,,,,0,,,60,0,0,20,3,0,3,0,0
20200429,AZ,7202,61611,756,1884,1475,304,1884,,,,,,4,254,1121,68813,68813,1375,68813,11,60
20200429,CA,46500,556639,5011,,,1887,,,,46500,,,6,1469,24062,603139,603139,25531,603139,78,0
20200429,CO,14735,54714,964,2610,2275,760,2610,,,12741,,,8,856,2252,69449,69449,3108,69449,54,125
20200429,CT,26767,68051,1691,,,2168,,,,,1764,,9,455,1618,94818,94818,2073,94818,79,0
20200429,DC,4106,15123,,,660,205,,,,,,,11,112,232,19229,19229,344,19229,15,0
20200429,DE,4655,16883,326,,1173,204,,,,,179,25,10,80,278,21538,21538,358,21538,12,0
20200429,FL,33193,340295,,5624,,1240,5624,,,33193,,,12,347,6266,374740,373488,6613,373488,86,358
20200429,GA,25623,118155,,5056,,1093,5056,,,25411,,,13,1008,2750,143778,143778,3758,143778,67,242
20200429,GU,145,1702,,,130,5,,,,141,,,66,0,164,1847,1847,164,1847,0,0
20200429,HI,609,29009,,69,505,16,69,628,27632,,,,15,2,433,29618,29618,435,29618,0,1
20200429,IA,6843,34494,323,,2428,148,,,,6843,,,19,467,1047,41337,41337,1514,41337,12,0
20200429,ID,1952,26430,39,173,1087,60,173,,,1810,,,16,35,8295,28382,28382,8330,28382,2,1
20200429,IL,50355,206312,5036,,,2215,,,,50355,,,17,2253,12225,256667,256667,14478,256667,90,0
20200429,IN,17182,74368,1484,,,1065,,,,,,,18,594,3775,91550,91550,4369,91550,164,0
20200429,KS,3738,25720,,515,266,125,515,,,,,,20,247,1121,29458,29458,1368,29458,1,11
20200429,KY,4375,48036,320,1331,1617,225,1331,,,4374,,,21,229,3383,52411,52411,3612,52411,12,50
20200429,LA,27660,128908,1629,,17303,1802,,,,,1703,,22,374,5086,156568,156568,5460,156568,44,0
20200429,MA,60265,205353,3856,5758,,3405,5758,,,60265,,,25,1963,9155,265618,265618,11118,265618,252,243
20200429,MD,20849,90080,1610,4402,1361,1168,4402,,,20849,1110,58,24,736,2408,110929,110929,3144,110929,69,134
20200429,ME,1056,19546,32,166,615,52,166,,,1056,,,23,16,2762,20602,20602,2778,20602,1,3
20200429,MI,46488,158373,2498,,8342,4335,,51482,158373,45406,4232,199,26,950,9463,204861,204861,10413,204861,88,0
20200429,MN,7468,69650,320,950,1724,319,950,,,7468,,,27,680,6402,77118,77118,7082,77118,18,38
20200429,MO,7425,69734,891,,,318,,8781,70219,7425,,,29,122,3534,77159,77159,3656,77159,4,0
20200429,MP,14,210,,,12,2,,,,,,,69,0,159,224,224,159,224,0,0
20200429,MS,6569,59525,677,1126,3413,250,1126,,,,,,28,227,1455,66094,66094,1682,66094,11,38
20200429,MT,451,13077,5,61,382,16,61,,,,,,30,0,337,13528,13528,337,13528,1,0
20200429,NC,9948,108492,551,,,354,,,,9948,,,37,380,5308,118440,118440,5688,118440,12,0
20200429,ND,1033,24503,28,82,437,19,82,,,1033,,,38,42,1771,25536,25536,1813,25536,0,3
20200429,NE,3374,20257,,,,55,,,,3374,,,31,16,10,23631,23631,26,23631,0,0
20200429,NH,2010,18736,106,249,936,60,249,,,2010,,,33,72,529,20827,20746,601,20746,0,3
20200429,NJ,116264,125054,6289,,15642,6770,,,,116264,,,34,2408,4551,241935,241318,6959,241318,328,0
20200429,NM,2974,58771,157,509,705,110,509,,,2974,,,35,151,2791,61745,61745,2942,61745,6,28
20200429,NV,4898,36130,,,100,257,,,,4898,,,32,93,816,41028,41028,909,41028,6,0
20200429,NY,299691,572790,12159,76450,53238,18015,76450,,,,,,36,4585,22902,872481,872481,27487,872481,377,1088
20200429,OH,17303,111605,,3421,,937,3421,,,16601,856,81,39,534,5027,128908,128908,5561,128908,138,81
20200429,OK,3473,57794,283,693,2319,214,693,3717,57794,,,,40,63,1505,61267,61267,1568,61267,7,37
20200429,OR,2446,52026,227,569,,101,569,,,,,,41,92,3182,54472,54472,3274,54472,9,15
20200429,PA,44366,170517,2781,,,2195,,,,,,,42,1102,4693,214883,214883,5795,214883,479,0
20200429,PR,1433,9313,125,,,86,,,,904,51,,72,33,0,12686,10746,33,10746,0,0
20200429,RI,8668,48143,269,750,391,251,750,9604,56919,8668,,,44,372,2454,56811,56811,2826,56811,12,18
20200429,SC,5881,48336,,1000,3252,203,1000,,,5881,,,45,268,1804,54217,54217,2072,54217,26,56
20200429,SD,2373,14460,69,165,1492,13,165,,,,,,46,60,161,16833,16833,221,16833,2,8
20200429,TN,10366,158183,614,1013,5140,195,1013,,,10366,,,47,314,6307,168549,168549,6621,168549,7,119
20200429,TX,27054,287736,1702,,12507,732,,,,27054,,,48,883,13523,314790,314790,14406,314790,42,0
20200429,UT,4495,101283,,383,1790,45,383,,,4495,,,49,152,3187,105778,105778,3339,105778,0,13
20200429,VA,14961,70979,1566,3608,2042,522,3608,,,14328,513,9,51,622,2020,86560,85940,2642,85940,30,186
20200429,VI,62,732,,,51,4,,,,,,,78,3,13,872,794,16,794,0,0
20200429,VT,866,14155,26,,,47,,,,862,,,50,4,208,15021,15021,212,15021,0,0
20200429,WA,16042,184386,490,,,786,,,,15343,,,53,244,4679,200428,200428,4923,200428,21,0
20200429,WI,7660,66630,577,1489,,308,1489,,,6520,,,55,269,3095,74517,74290,3364,74290,8,33
20200429,WV,1095,41976,102,,504,38,,,,1095,,,54,16,0,43071,43071,16,43071,1,0
20200429,WY,536,8681,12,56,362,7,56,407,8648,396,,,56,147,455,9217,9217,602,9217,0,0
20200430,AK,355,18764,19,,252,9,,,,355,,,2,0,0,19119,19119,0,19119,0,0
20200430,AL,7019,80177,479,978,,269,978,,,7019,,,1,177,6570,87196,87196,6747,87196,24,33
20200430,AR,3255,45124,95,402,1305,61,402,,,3255,,,5,63,2867,48379,48379,2930,48379,2,13
20200430,AS,0,3,,,,0,,,,0,,,60,0,0,20,3,0,3,0,0
20200430,AZ,7648,64138,755,1937,1499,320,1937,,,,,,4,446,2527,71786,71786,2973,71786,16,53
20200430,CA,48917,576420,4981,,,1982,,,,48917,,,6,2417,19781,625337,625337,22198,625337,95,0
20200430,CO,14758,56301,966,2621,2415,766,2621,,,13148,,,8,23,1587,71059,71059,1610,71059,6,11
20200430,CT,27700,69433,1650,,,2257,,,,,1862,,9,933,1382,97133,97133,2315,97133,89,0
20200430,DC,4323,15756,,,660,224,,,,,,,11,217,633,20079,20079,850,20079,19,0
20200430,DE,4734,17086,296,,1275,210,,,,,185,25,10,79,203,21820,21820,282,21820,6,0
20200430,FL,33690,348715,,5795,,1290,5795,,,33690,,,12,497,8420,383592,382405,8917,382405,50,171
20200430,GA,26155,122889,,5156,,1120,5156,,,26155,,,13,532,4734,149044,149044,5266,149044,27,100
20200430,GU,146,1962,,,131,5,,,,142,,,66,1,260,2108,2108,261,2108,0,0
20200430,HI,613,30027,,69,516,16,69,,,,,,15,4,1018,30640,30640,1022,30640,0,0
20200430,IA,7145,35522,335,,2697,162,,,,7145,,,19,302,1028,42667,42667,1330,42667,14,0
20200430,ID,1984,26862,36,175,1121,60,175,,,1831,,,16,32,432,28846,28846,464,28846,0,2
20200430,IL,52918,216949,4953,,,2355,,,,52918,,,17,2563,10637,269867,269867,13200,269867,140,0
20200430,IN,17835,77163,1466,,,1114,,,,,,,18,653,2795,94998,94998,3448,94998,49,0
20200430,KS,4238,27388,,523,272,129,523,,,,,,20,500,1668,31626,31626,2168,31626,4,8
20200430,KY,4539,49562,325,1359,1668,235,1359,,,4539,,,21,164,1526,54101,54101,1690,54101,10,28
20200430,LA,28001,133308,1601,,17303,1862,,,,,1729,,22,341,4400,161309,161309,4741,161309,60,0
20200430,MA,62205,213442,3803,5942,,3562,5942,,,62205,,,25,1940,8089,275647,275647,10029,275647,157,184
20200430,MD,21742,92617,1711,4559,1432,1226,4559,,,21742,1167,59,24,893,2537,114359,114359,3430,114359,58,157
20200430,ME,1095,19546,35,170,631,53,170,,,1095,,,23,39,0,20641,20641,39,20641,1,4
20200430,MI,47505,168944,2319,,8342,4434,,52634,168944,46072,4317,202,26,1017,10571,216449,216449,11588,216449,99,0
20200430,MN,8116,73349,365,1044,1829,343,1044,,,8116,,,27,648,3699,81465,81465,4347,81465,24,94
20200430,MO,7562,73125,853,,,329,,9201,74728,7562,,,29,137,3391,80687,80687,3528,80687,11,0
20200430,MP,14,585,,,12,2,,,,,,,69,0,375,599,599,375,599,0,0
20200430,MS,6815,59525,639,1175,3413,261,1175,,,6815,,,28,246,0,66340,66340,246,66340,11,49
20200430,MT,453,13461,5,61,392,16,61,,,453,,,30,2,384,13914,13914,386,13914,0,0
20200430,NC,10509,117527,546,,,378,,,,10509,,,37,561,9035,128036,128036,9596,128036,24,0
20200430,ND,1067,26393,30,85,458,19,85,,,1067,,,38,34,1890,27460,27460,1924,27460,0,3
20200430,NE,3784,21537,,,,68,,,,3784,,,31,410,1280,25321,25321,1690,25321,13,0
20200430,NH,2054,19867,107,259,980,66,259,,,2054,,,33,44,1131,22193,21921,1175,21921,6,10
20200430,NJ,118652,129266,6137,,15642,7228,,,,118652,,,34,2388,4212,248396,247918,6600,247918,458,0
20200430,NM,3213,61872,163,536,734,112,536,,,3213,,,35,239,3101,65085,65085,3340,65085,2,27
20200430,NV,4998,36988,,,158,269,,,,4998,,,32,100,858,41986,41986,958,41986,12,0
20200430,NY,304372,596264,11598,77400,54771,18321,77400,,,,,,36,4681,23474,900636,900636,28155,900636,306,950
20200430,OH,18027,115863,,3533,,975,3533,,,17285,898,77,39,724,4258,133890,133890,4982,133890,38,112
20200430,OK,3618,59804,291,703,2401,222,703,3859,59804,,,,40,145,2010,63422,63422,2155,63422,8,10
20200430,OR,2510,53522,243,578,,103,578,,,,,,41,64,1496,56032,56032,1560,56032,2,9
20200430,PA,45763,175602,2707,,,2292,,,,,,,42,1397,5085,221365,221365,6482,221365,97,0
20200430,PR,1539,9313,201,,,92,,,,955,51,,72,106,0,10852,10852,106,10852,6,0
20200430,RI,9016,50100,339,896,461,266,896,10036,59691,9016,,,44,348,1957,59116,59116,2305,59116,15,146
20200430,SC,6095,50417,,1000,3252,244,1000,,,6095,,,45,214,2081,56512,56512,2295,56512,41,0
20200430,SD,2449,14579,76,173,1573,17,173,,,,,,46,76,119,17028,17028,195,17028,4,8
20200430,TN,10735,166891,605,1045,5338,199,1045,,,10366,,,47,369,8708,177626,177626,9077,177626,4,32
20200430,TX,28087,302213,1686,,13353,782,,,,28087,,,48,1033,14477,330300,330300,15510,330300,50,0
20200430,UT,4672,103829,,390,1939,46,390,,,4672,,,49,177,2546,108501,108501,2723,108501,1,7
20200430,VA,15846,75663,1550,3654,2104,552,3654,,,15180,543,9,51,885,4684,92092,91509,5569,91509,30,46
20200430,VI,66,807,,,51,4,,,,,,,78,4,75,916,873,79,873,0,0
